Date,Open,High,Low,Close,Adj_Close,Volume
2016-02-03,4543819824,4547319824,4424470215,4504240234,4504240234,2466190000
2016-02-04,4492479980,4545520020,4463990234,4509560059,4509560059,2200930000
2016-02-05,4491479980,4493189941,4350370117,4363140137,4363140137,2489280000
2016-02-08,4288020020,4301529785,4212810059,4283750000,4283750000,2702070000
2016-02-09,4224870117,4329609863,4222479980,4268759766,4268759766,2465790000
2016-02-10,4318279785,4369620117,4280729980,4283589844,4283589844,2448380000
2016-02-11,4218810059,4293220215,4209759766,4266839844,4266839844,2812330000
2016-02-12,4307290039,4340129883,4274149902,4337509766,4337509766,1983190000
2016-02-16,4397950195,4435959961,4376520020,4435959961,4435959961,2117920000
2016-02-17,4471660156,4540779785,4463509766,4534060059,4534060059,2296440000
2016-02-18,4548100098,4548470215,4482770020,4487540039,4487540039,1955870000
2016-02-19,4464669922,4513149902,4455100098,4504430176,4504430176,1903770000
2016-02-22,4548310059,4576470215,4546549805,4570609863,4570609863,1794020000
2016-02-23,4550049805,4558060059,4500939941,4503580078,4503580078,1777750000
2016-02-24,4453930176,4547640137,4425720215,4542609863,4542609863,1978180000
2016-02-25,4554729980,4582200195,4516890137,4582200195,4582200195,1667840000
2016-02-26,4615140137,4618850098,4580779785,4590470215,4590470215,1814920000
2016-02-29,4585299805,4619899902,4557459961,4557950195,4557950195,2065260000
2016-03-01,4596009766,4689600098,4581750000,4689600098,4689600098,2080150000
2016-03-02,4683799805,4703580078,4665930176,4703419922,4703419922,1912510000
2016-03-03,4698379883,4707720215,4674459961,4707419922,4707419922,1936290000
2016-03-04,4715759766,4746649902,4687939941,4717020020,4717020020,2171230000
2016-03-07,4690879883,4731189941,4674819824,4708250000,4708250000,2084390000
2016-03-08,4676220215,4695040039,4642859863,4648819824,4648819824,1993060000
2016-03-09,4666419922,4676470215,4642419922,4674379883,4674379883,1789550000
2016-03-10,4691200195,4716140137,4607990234,4662160156,4662160156,1936470000
2016-03-11,4712379883,4748790039,4700910156,4748470215,4748470215,1801790000
2016-03-14,4733390137,4762270020,4731509766,4750279785,4750279785,1615100000
2016-03-15,4731140137,4735270020,4712069824,4728669922,4728669922,1692420000
2016-03-16,4717879883,4774779785,4716450195,4763970215,4763970215,1781060000
2016-03-17,4752620117,4788089844,4737970215,4774990234,4774990234,1907190000
2016-03-18,4784629883,4804580078,4772410156,4795649902,4795649902,2829040000
2016-03-21,4787310059,4814850098,4785379883,4808870117,4808870117,1609230000
2016-03-22,4783600098,4835600098,4781709961,4821660156,4821660156,1596200000
2016-03-23,4813870117,4816669922,4765370117,4768859863,4768859863,1732630000
2016-03-24,4743359863,4773500000,4734770020,4773500000,4773500000,1590990000
2016-03-28,4785250000,4787390137,4760009766,4766790039,4766790039,1381000000
2016-03-29,4756549805,4849310059,4749779785,4846620117,4846620117,1806490000
2016-03-30,4875459961,4899140137,4859350098,4869290039,4869290039,1717820000
2016-03-31,4869569824,4891299805,4864410156,4869850098,4869850098,1774270000
2016-04-01,4842549805,4917089844,4832060059,4914540039,4914540039,1812250000
2016-04-04,4911209961,4917750000,4885169922,4891799805,4891799805,1705730000
2016-04-05,4855899902,4872700195,4838620117,4843930176,4843930176,1726010000
2016-04-06,4849580078,4921509766,4849279785,4920720215,4920720215,1761770000
2016-04-07,4893569824,4901490234,4831490234,4848370117,4848370117,1908940000
2016-04-08,4883990234,4892600098,4835359863,4850689941,4850689941,1588830000
2016-04-11,4873390137,4897549805,4833399902,4833399902,4833399902,1545540000
2016-04-12,4838819824,4879600098,4808910156,4872089844,4872089844,1759280000
2016-04-13,4904790039,4951910156,4903600098,4947419922,4947419922,1936450000
2016-04-14,4947620117,4961299805,4931810059,4945890137,4945890137,1645810000
2016-04-15,4938830078,4950430176,4925459961,4938220215,4938220215,1684790000
2016-04-18,4919359863,4960790039,4915629883,4960020020,4960020020,1672260000
2016-04-19,4968299805,4968669922,4915520020,4940330078,4940330078,1824250000
2016-04-20,4941990234,4969319824,4928290039,4948129883,4948129883,1781340000
2016-04-21,4949120117,4966609863,4932640137,4945890137,4945890137,1758190000
2016-04-22,4898240234,4921660156,4872020020,4906229980,4906229980,2018930000
2016-04-25,4891479980,4904870117,4878370117,4895790039,4895790039,1582270000
2016-04-26,4903810059,4915000000,4875419922,4888279785,4888279785,1825020000
2016-04-27,4855379883,4872910156,4826379883,4863140137,4863140137,1938780000
2016-04-28,4857600098,4889160156,4796319824,4805290039,4805290039,2161400000
2016-04-29,4805790039,4807890137,4740839844,4775359863,4775359863,2376460000
2016-05-02,4786549805,4821569824,4768279785,4817589844,4817589844,1880460000
2016-05-03,4780879883,4791430176,4749709961,4763220215,4763220215,1984340000
2016-05-04,4735279785,4751640137,4713910156,4725640137,4725640137,1950800000
2016-05-05,4742419922,4744549805,4709750000,4717089844,4717089844,1888350000
2016-05-06,4695899902,4736160156,4684279785,4736160156,4736160156,1860800000
2016-05-09,4736350098,4771939941,4735060059,4750209961,4750209961,1625100000
2016-05-10,4768910156,4811299805,4758200195,4809879883,4809879883,1760120000
2016-05-11,4799299805,4812189941,4760359863,4760689941,4760689941,1859110000
2016-05-12,4778189941,4779459961,4710169922,4737330078,4737330078,1930450000
2016-05-13,4731069824,4759290039,4708259766,4717680176,4717680176,1698030000
2016-05-16,4728859863,4791250000,4724729980,4775459961,4775459961,1741510000
2016-05-17,4768850098,4776149902,4703390137,4715729980,4715729980,1925230000
2016-05-18,4705779785,4762279785,4704490234,4739120117,4739120117,1934100000
2016-05-19,4717359863,4735270020,4678379883,4712529785,4712529785,1805890000
2016-05-20,4729439941,4781700195,4729000000,4769560059,4769560059,1970520000
2016-05-23,4771569824,4792640137,4763910156,4765779785,4765779785,1865110000
2016-05-24,4792850098,4865990234,4792629883,4861060059,4861060059,1942280000
2016-05-25,4877180176,4905450195,4872419922,4894890137,4894890137,1784420000
2016-05-26,4897779785,4909379883,4887270020,4901770020,4901770020,1606250000
2016-05-27,4904049805,4933500000,4902500000,4933500000,4933500000,1505020000
2016-05-31,4938479980,4951450195,4923029785,4948049805,4948049805,2285350000
2016-06-01,4928970215,4958979980,4923200195,4952250000,4952250000,1797090000
2016-06-02,4941250000,4971359863,4924229980,4971359863,4971359863,1729050000
2016-06-03,4958100098,4958649902,4909209961,4942520020,4942520020,1697840000
2016-06-06,4950459961,4980140137,4944870117,4968709961,4968709961,1663840000
2016-06-07,4972129883,4979379883,4960279785,4961750000,4961750000,1747760000
2016-06-08,4970009766,4979660156,4956790039,4974640137,4974640137,1692640000
2016-06-09,4954149902,4965490234,4940549805,4958620117,4958620117,1632340000
2016-06-10,4915149902,4917919922,4880609863,4894549805,4894549805,1822200000
2016-06-13,4868509766,4894850098,4844939941,4848439941,4848439941,1888300000
2016-06-14,4836669922,4863009766,4811930176,4843549805,4843549805,1919710000
2016-06-15,4855080078,4868160156,4830330078,4834930176,4834930176,1802200000
2016-06-16,4809689941,4847859863,4778779785,4844919922,4844919922,1851770000
2016-06-17,4835020020,4835020020,4792339844,4800339844,4800339844,2638220000
2016-06-20,4856689941,4882149902,4834509766,4837209961,4837209961,1779560000
2016-06-21,4845080078,4852189941,4826589844,4843759766,4843759766,1698080000
2016-06-22,4846680176,4875930176,4830000000,4833319824,4833319824,1682220000
2016-06-23,4872189941,4910040039,4859399902,4910040039,4910040039,1738570000
2016-06-24,4715790039,4798220215,4698419922,4707979980,4707979980,4411040000
2016-06-27,4664430176,4665040039,4574250000,4594439941,4594439941,2659650000
2016-06-28,4643930176,4692979980,4643930176,4691870117,4691870117,2074090000
2016-06-29,4732930176,4787589844,4732339844,4779250000,4779250000,2116550000
2016-06-30,4793750000,4843109863,4774520020,4842669922,4842669922,2171180000
2016-07-01,4837180176,4880169922,4837169922,4862569824,4862569824,1745130000
2016-07-05,4837060059,4839129883,4797290039,4822899902,4822899902,1690340000
2016-07-06,4799319824,4861049805,4786009766,4859160156,4859160156,1876090000
2016-07-07,4867470215,4889009766,4853680176,4876810059,4876810059,1672770000
2016-07-08,4906660156,4959000000,4901270020,4956759766,4956759766,1947260000
2016-07-11,4976540039,5002500000,4976540039,4988640137,4988640137,1718450000
2016-07-12,5017990234,5032100098,5009680176,5022819824,5022819824,1866280000
2016-07-13,5036319824,5036379883,5002819824,5005729980,5005729980,1650820000
2016-07-14,5041950195,5045180176,5025149902,5034060059,5034060059,1641170000
2016-07-15,5041189941,5044810059,5018520020,5029589844,5029589844,1610300000
2016-07-18,5034990234,5063529785,5030129883,5055779785,5055779785,1585570000
2016-07-19,5038220215,5052240234,5028240234,5036370117,5036370117,1694740000
2016-07-20,5061600098,5098250000,5053919922,5089930176,5089930176,1877330000
2016-07-21,5093970215,5102779785,5061109863,5073899902,5073899902,1880310000
2016-07-22,5078120117,5103520020,5064109863,5100160156,5100160156,1639000000
2016-07-25,5096990234,5100720215,5082660156,5097629883,5097629883,1770620000
2016-07-26,5095609863,5122299805,5084180176,5110049805,5110049805,2038060000
2016-07-27,5143839844,5151060059,5120660156,5139810059,5139810059,2122250000
2016-07-28,5144819824,5160160156,5130750000,5154979980,5154979980,1950910000
2016-07-29,5162149902,5175810059,5140049805,5162129883,5162129883,2072640000
2016-08-01,5167419922,5199129883,5158930176,5184200195,5184200195,1866590000
2016-08-02,5177529785,5181020020,5109799805,5137729980,5137729980,2142010000
2016-08-03,5133240234,5159740234,5128439941,5159740234,5159740234,1909470000
2016-08-04,5158020020,5174000000,5145390137,5166250000,5166250000,1930000000
2016-08-05,5190709961,5227229980,5186250000,5221120117,5221120117,2017720000
2016-08-08,5223540039,5228399902,5202180176,5213140137,5213140137,1624450000
2016-08-09,5216209961,5238540039,5214950195,5225479980,5225479980,1664320000
2016-08-10,5227950195,5227959961,5193799805,5204580078,5204580078,1651240000
2016-08-11,5222149902,5235290039,5211250000,5228399902,5228399902,1511670000
2016-08-12,5219660156,5233339844,5215549805,5232890137,5232890137,1501620000
2016-08-15,5242180176,5271359863,5241140137,5262020020,5262020020,1533170000
2016-08-16,5247959961,5248259766,5226779785,5227109863,5227109863,1698390000
2016-08-17,5228439941,5230089844,5197229980,5228660156,5228660156,1747890000
2016-08-18,5226450195,5243169922,5221839844,5240149902,5240149902,1659080000
2016-08-19,5229870117,5245810059,5217649902,5238379883,5238379883,1632740000
2016-08-22,5231459961,5252129883,5224629883,5244600098,5244600098,1560210000
2016-08-23,5265779785,5275740234,5257899902,5260080078,5260080078,1547050000
2016-08-24,5254419922,5262990234,5205640137,5217689941,5217689941,1714780000
2016-08-25,5207609863,5230589844,5201640137,5212200195,5212200195,1511890000
2016-08-26,5219049805,5253390137,5191859863,5218919922,5218919922,1591060000
2016-08-29,5223799805,5245120117,5222339844,5232330078,5232330078,1416640000
2016-08-30,5229879883,5241620117,5205609863,5222990234,5222990234,1561020000
2016-08-31,5216419922,5219890137,5191180176,5213220215,5213220215,1761770000
2016-09-01,5218279785,5229939941,5189359863,5227209961,5227209961,1592520000
2016-09-02,5249660156,5263390137,5231020020,5249899902,5249899902,1474200000
2016-09-06,5260000000,5275910156,5244000000,5275910156,5275910156,1777940000
2016-09-07,5274229980,5287609863,5261919922,5283930176,5283930176,1878460000
2016-09-08,5269959961,5271009766,5248410156,5259479980,5259479980,1839790000
2016-09-09,5217950195,5225930176,5125910156,5125910156,5125910156,2208690000
2016-09-12,5098029785,5217879883,5097799805,5211890137,5211890137,2007610000
2016-09-13,5181140137,5195029785,5131270020,5155250000,5155250000,2071460000
2016-09-14,5160209961,5201339844,5159549805,5173770020,5173770020,1902680000
2016-09-15,5178100098,5254779785,5176250000,5249689941,5249689941,1950940000
2016-09-16,5238709961,5248600098,5218970215,5244569824,5244569824,3013860000
2016-09-19,5263549805,5281069824,5222910156,5235029785,5235029785,1791120000
2016-09-20,5256189941,5265180176,5235419922,5241350098,5241350098,1695190000
2016-09-21,5263649902,5299399902,5233939941,5295180176,5295180176,1999690000
2016-09-22,5323259766,5342879883,5320930176,5339520020,5339520020,1882100000
2016-09-23,5327430176,5329709961,5301629883,5305750000,5305750000,1761330000
2016-09-26,5275729980,5282270020,5254959961,5257490234,5257490234,1669520000
2016-09-27,5254180176,5306810059,5251319824,5305709961,5305709961,1751060000
2016-09-28,5312729980,5320620117,5284839844,5318549805,5318549805,1785470000
2016-09-29,5311310059,5317000000,5254520020,5269149902,5269149902,1941170000
2016-09-30,5288870117,5325879883,5277879883,5312000000,5312000000,2059800000
2016-10-03,5300290039,5308600098,5281950195,5300870117,5300870117,1604060000
2016-10-04,5313490234,5323600098,5271700195,5289660156,5289660156,1708990000
2016-10-05,5305279785,5330810059,5304060059,5316020020,5316020020,1753340000
2016-10-06,5306589844,5315729980,5281470215,5306850098,5306850098,1654020000
2016-10-07,5314919922,5315649902,5266799805,5292399902,5292399902,1646650000
2016-10-10,5318459961,5340520020,5317729980,5328669922,5328669922,1364150000
2016-10-11,5321819824,5321819824,5227430176,5246790039,5246790039,1821680000
2016-10-12,5247910156,5257180176,5228770020,5239020020,5239020020,1565940000
2016-10-13,5200299805,5228259766,5169759766,5213330078,5213330078,1735310000
2016-10-14,5241259766,5258879883,5213370117,5214160156,5214160156,1594480000
2016-10-17,5213689941,5219979980,5196029785,5199819824,5199819824,1424270000
2016-10-18,5255319824,5264270020,5239439941,5243839844,5243839844,1474430000
2016-10-19,5240330078,5253830078,5234250000,5246410156,5246410156,1546960000
2016-10-20,5238200195,5252100098,5216049805,5241830078,5241830078,1741820000
2016-10-21,5238649902,5259129883,5225759766,5257399902,5257399902,1649470000
2016-10-24,5290310059,5311500000,5289229980,5309830078,5309830078,1531970000
2016-10-25,5306470215,5310270020,5278569824,5283399902,5283399902,1579490000
2016-10-26,5256399902,5280850098,5237049805,5250270020,5250270020,1725900000
2016-10-27,5272189941,5274120117,5211750000,5215970215,5215970215,1918690000
2016-10-28,5203700195,5232350098,5178759766,5190100098,5190100098,1895970000
2016-10-31,5205089844,5206709961,5186560059,5189140137,5189140137,1707260000
2016-11-01,5199770020,5201129883,5112319824,5153580078,5153580078,1878650000
2016-11-02,5147279785,5156700195,5097560059,5105569824,5105569824,2105870000
2016-11-03,5104700195,5115060059,5053520020,5058410156,5058410156,2107720000
2016-11-04,5034410156,5087509766,5034410156,5046370117,5046370117,2015130000
2016-11-07,5128990234,5169410156,5122770020,5166169922,5166169922,1914310000
2016-11-08,5154990234,5214169922,5145299805,5193490234,5193490234,1736100000
2016-11-09,5143859863,5258990234,5143859863,5251069824,5251069824,2824560000
2016-11-10,5283479980,5302680176,5145319824,5208799805,5208799805,2984360000
2016-11-11,5191819824,5241080078,5179640137,5237109863,5237109863,2285050000
2016-11-14,5246330078,5247169922,5192049805,5218399902,5218399902,2369190000
2016-11-15,5241350098,5287060059,5236250000,5275620117,5275620117,2156500000
2016-11-16,5253740234,5299629883,5251879883,5294580078,5294580078,2057140000
2016-11-17,5295069824,5334049805,5288160156,5333970215,5333970215,2081760000
2016-11-18,5340970215,5346799805,5315529785,5321509766,5321509766,1858610000
2016-11-21,5336779785,5369830078,5334160156,5368859863,5368859863,1745320000
2016-11-22,5384750000,5392259766,5365600098,5386350098,5386350098,1886800000
2016-11-23,5366549805,5380680176,5350680176,5380680176,5380680176,1616740000
2016-11-25,5388490234,5398919922,5379279785,5398919922,5398919922,768070000
2016-11-28,5387919922,5396270020,5364910156,5368810059,5368810059,1625620000
2016-11-29,5370979980,5403859863,5360560059,5379919922,5379919922,1788790000
2016-11-30,5391350098,5393149902,5323680176,5323680176,5323680176,2064430000
2016-12-01,5323879883,5326339844,5238209961,5251109863,5251109863,2264960000
2016-12-02,5249020020,5274540039,5239270020,5255649902,5255649902,1848930000
2016-12-05,5283580078,5321089844,5269569824,5308890137,5308890137,1798160000
2016-12-06,5317740234,5333990234,5299939941,5333000000,5333000000,1974850000
2016-12-07,5322669922,5397930176,5307310059,5393759766,5393759766,2122590000
2016-12-08,5394149902,5425520020,5389100098,5417359863,5417359863,2231070000
2016-12-09,5436109863,5450160156,5427120117,5444500000,5444500000,2038700000
2016-12-12,5428220215,5434899902,5394419922,5412540039,5412540039,1927560000
2016-12-13,5433569824,5486750000,5430720215,5463830078,5463830078,2085710000
2016-12-14,5465689941,5476250000,5425729980,5436669922,5436669922,1974150000
2016-12-15,5443509766,5485120117,5439390137,5456850098,5456850098,2095910000
2016-12-16,5467819824,5474580078,5426009766,5437160156,5437160156,3257750000
2016-12-19,5441200195,5483419922,5436540039,5457439941,5457439941,1685800000
2016-12-20,5473529785,5489470215,5471709961,5483939941,5483939941,1678040000
2016-12-21,5482629883,5486259766,5465310059,5471430176,5471430176,1493900000
2016-12-22,5472009766,5472009766,5432770020,5447419922,5447419922,1582600000
2016-12-23,5441759766,5462689941,5441759766,5462689941,5462689941,1144280000
2016-12-27,5470759766,5512370117,5469609863,5487439941,5487439941,1216870000
2016-12-28,5497439941,5498910156,5434700195,5438560059,5438560059,1322130000
2016-12-29,5437509766,5450629883,5415180176,5432089844,5432089844,1264480000
2016-12-30,5440169922,5441899902,5371890137,5383120117,5383120117,1550820000
2017-01-03,5425620117,5452569824,5397990234,5429080078,5429080078,1886200000
2017-01-04,5440910156,5482350098,5440240234,5477000000,5477000000,1883360000
2017-01-05,5474390137,5495850098,5464359863,5487939941,5487939941,1792610000
2017-01-06,5499080078,5536520020,5482810059,5521060059,5521060059,1710770000
2017-01-09,5527580078,5541080078,5517140137,5531819824,5531819824,1885500000
2017-01-10,5536540039,5564250000,5528109863,5551819824,5551819824,1796500000
2017-01-11,5550720215,5564080078,5524029785,5563649902,5563649902,1954720000
2017-01-12,5542560059,5550669922,5496819824,5547490234,5547490234,1801750000
2017-01-13,5557569824,5584259766,5557200195,5574120117,5574120117,1605110000
2017-01-17,5555160156,5557049805,5527220215,5538729980,5538729980,1757030000
2017-01-18,5546939941,5555979980,5534770020,5555649902,5555649902,1683320000
2017-01-19,5560609863,5571529785,5528370117,5540080078,5540080078,1805710000
2017-01-20,5556870117,5574350098,5542229980,5555330078,5555330078,1740320000
2017-01-23,5546640137,5564140137,5522689941,5552939941,5552939941,1650290000
2017-01-24,5568270020,5606529785,5558490234,5600959961,5600959961,1805370000
2017-01-25,5635859863,5658589844,5634330078,5656339844,5656339844,1959950000
2017-01-26,5666279785,5669609863,5647649902,5655180176,5655180176,1827490000
2017-01-27,5664879883,5667450195,5643899902,5660779785,5660779785,1663400000
2017-01-30,5635859863,5636089844,5578759766,5613709961,5613709961,1777090000
2017-01-31,5592870117,5615149902,5576089844,5614790039,5614790039,2041480000
2017-02-01,5654509766,5662109863,5621029785,5642649902,5642649902,2223560000
2017-02-02,5627149902,5656009766,5616399902,5636200195,5636200195,2073980000
2017-02-03,5650729980,5666839844,5647580078,5666770020,5666770020,1786860000
2017-02-06,5656950195,5668200195,5650259766,5663549805,5663549805,1732280000
2017-02-07,5674859863,5689600098,5664819824,5674220215,5674220215,1919100000
2017-02-08,5662950195,5686959961,5649390137,5682450195,5682450195,1945060000
2017-02-09,5688020020,5722709961,5685149902,5715180176,5715180176,1943840000
2017-02-10,5726169922,5743430176,5717419922,5734129883,5734129883,1852010000
2017-02-13,5753189941,5770990234,5751919922,5763959961,5763959961,1840010000
2017-02-14,5756509766,5783089844,5748740234,5782569824,5782569824,1945160000
2017-02-15,5777899902,5821950195,5776700195,5819439941,5819439941,2083660000
2017-02-16,5823009766,5835149902,5796709961,5814899902,5814899902,1943600000
2017-02-17,5807310059,5838580078,5800799805,5838580078,5838580078,1875580000
2017-02-21,5850200195,5867890137,5847500000,5865950195,5865950195,1935110000
2017-02-22,5857560059,5864419922,5848279785,5860629883,5860629883,1872330000
2017-02-23,5866819824,5866959961,5809549805,5835509766,5835509766,1879670000
2017-02-24,5802330078,5845310059,5800549805,5845310059,5845310059,1683280000
2017-02-27,5835040039,5861899902,5827000000,5861899902,5861899902,1876090000
2017-02-28,5852790039,5855069824,5817220215,5825439941,5825439941,2298380000
2017-03-01,5874859863,5911790039,5865790039,5904029785,5904029785,2210360000
2017-03-02,5897009766,5897009766,5856299805,5861220215,5861220215,2040770000
2017-03-03,5854270020,5870750000,5841470215,5870750000,5870750000,1852130000
2017-03-06,5846419922,5857740234,5827459961,5849180176,5849180176,1767840000
2017-03-07,5836120117,5859770020,5826319824,5833930176,5833930176,1822000000
2017-03-08,5838439941,5860629883,5832629883,5837549805,5837549805,1810480000
2017-03-09,5834669922,5852540039,5812080078,5838810059,5838810059,1883930000
2017-03-10,5867160156,5872600098,5835439941,5861729980,5861729980,1982150000
2017-03-13,5863479980,5877430176,5860830078,5875779785,5875779785,1799340000
2017-03-14,5860069824,5860500000,5831879883,5856819824,5856819824,1663170000
2017-03-15,5869979980,5911200195,5858160156,5900049805,5900049805,1952690000
2017-03-16,5907859863,5911479980,5887240234,5900759766,5900759766,1766980000
2017-03-17,5898580078,5912609863,5890419922,5901000000,5901000000,3184130000
2017-03-20,5898810059,5915120117,5888120117,5901529785,5901529785,1730550000
2017-03-21,5923419922,5928060059,5790729980,5793830078,5793830078,2192090000
2017-03-22,5790589844,5825669922,5781799805,5821640137,5821640137,1857680000
2017-03-23,5812310059,5842819824,5806979980,5817689941,5817689941,1742640000
2017-03-24,5839330078,5858950195,5807830078,5828740234,5828740234,1841920000
2017-03-27,5776330078,5849200195,5769390137,5840370117,5840370117,1670760000
2017-03-28,5836500000,5888700195,5828859863,5875140137,5875140137,1820860000
2017-03-29,5875350098,5900870117,5870930176,5897549805,5897549805,1718680000
2017-03-30,5896149902,5916770020,5894000000,5914339844,5914339844,1723770000
2017-03-31,5905629883,5927810059,5901770020,5911740234,5911740234,1902800000
2017-04-03,5917319824,5928930176,5867729980,5894680176,5894680176,1854200000
2017-04-04,5878759766,5901390137,5878759766,5898609863,5898609863,1790840000
2017-04-05,5911919922,5936390137,5856259766,5864479980,5864479980,2204490000
2017-04-06,5870520020,5889580078,5856220215,5878950195,5878950195,1845800000
2017-04-07,5873939941,5892069824,5855509766,5877810059,5877810059,1692150000
2017-04-10,5883430176,5907850098,5865560059,5880930176,5880930176,1630070000
2017-04-11,5871160156,5878939941,5819290039,5866770020,5866770020,1821650000
2017-04-12,5863589844,5868089844,5830439941,5836160156,5836160156,1658960000
2017-04-13,5828370117,5856540039,5805149902,5805149902,5805149902,1581870000
2017-04-17,5821549805,5856790039,5818200195,5856790039,5856790039,1381290000
2017-04-18,5838589844,5860040039,5828569824,5849470215,5849470215,1608870000
2017-04-19,5874430176,5894680176,5856339844,5863029785,5863029785,1752620000
2017-04-20,5887870117,5926229980,5880200195,5916779785,5916779785,1749110000
2017-04-21,5919020020,5919229980,5899430176,5910520020,5910520020,1723210000
2017-04-24,5979959961,5989919922,5970250000,5983819824,5983819824,1836570000
2017-04-25,6004160156,6036020020,6002649902,6025490234,6025490234,1895430000
2017-04-26,6028120117,6040890137,6021720215,6025229980,6025229980,1894210000
2017-04-27,6038470215,6050700195,6031589844,6048939941,6048939941,1876700000
2017-04-28,6072870117,6074040039,6040709961,6047609863,6047609863,1995160000
2017-05-01,6067560059,6100729980,6061350098,6091600098,6091600098,1757000000
2017-05-02,6102509766,6102720215,6081560059,6095370117,6095370117,2146730000
2017-05-03,6075040039,6076959961,6053279785,6072549805,6072549805,2149360000
2017-05-04,6075060059,6080819824,6054330078,6075339844,6075339844,2056270000
2017-05-05,6091689941,6100759766,6067160156,6100759766,6100759766,1899570000
2017-05-08,6100660156,6106120117,6083060059,6102660156,6102660156,1909710000
2017-05-09,6111819824,6133000000,6107589844,6120589844,6120589844,1997490000
2017-05-10,6121640137,6131640137,6103870117,6129140137,6129140137,2108000000
2017-05-11,6110049805,6120200195,6075680176,6115959961,6115959961,1950910000
2017-05-12,6119270020,6122839844,6105419922,6121229980,6121229980,1740960000
2017-05-15,6128109863,6153040039,6124790039,6149669922,6149669922,1850790000
2017-05-16,6160520020,6170160156,6139100098,6169870117,6169870117,1999330000
2017-05-17,6108620117,6122870117,6009479980,6011240234,6011240234,2347480000
2017-05-18,5998459961,6073450195,5996810059,6055129883,6055129883,2131520000
2017-05-19,6070229980,6106549805,6070229980,6083700195,6083700195,1905520000
2017-05-22,6098250000,6135919922,6097240234,6133620117,6133620117,1726230000
2017-05-23,6149549805,6150910156,6121790039,6138709961,6138709961,1705860000
2017-05-24,6154180176,6166089844,6139330078,6163020020,6163020020,1666050000
2017-05-25,6183020020,6217339844,6174520020,6205259766,6205259766,1767690000
2017-05-26,6207040039,6211520020,6196660156,6210189941,6210189941,1571040000
2017-05-30,6204180176,6217129883,6200410156,6203189941,6203189941,1688480000
2017-05-31,6221629883,6221990234,6164069824,6198520020,6198520020,2209400000
2017-06-01,6215910156,6247069824,6200450195,6246830078,6246830078,1943610000
2017-06-02,6261589844,6308759766,6253770020,6305799805,6305799805,1820000000
2017-06-05,6305470215,6310620117,6292149902,6295680176,6295680176,1739820000
2017-06-06,6281879883,6304209961,6269870117,6275060059,6275060059,1889690000
2017-06-07,6290439941,6302779785,6267180176,6297379883,6297379883,1822270000
2017-06-08,6311729980,6324060059,6282930176,6321759766,6321759766,2128780000
2017-06-09,6330250000,6341700195,6137680176,6207919922,6207919922,3152050000
2017-06-12,6153560059,6183810059,6110669922,6175459961,6175459961,2586540000
2017-06-13,6206120117,6226410156,6180040039,6220370117,6220370117,2062110000
2017-06-14,6237459961,6237529785,6153549805,6194890137,6194890137,1940440000
2017-06-15,6127049805,6170149902,6107850098,6165500000,6165500000,1858130000
2017-06-16,6154279785,6161560059,6125500000,6151759766,6151759766,3120640000
2017-06-19,6196850098,6243310059,6194000000,6239009766,6239009766,1976970000
2017-06-20,6229620117,6234009766,6186939941,6188029785,6188029785,2570130000
2017-06-21,6202750000,6236660156,6200859863,6233950195,6233950195,2401440000
2017-06-22,6239149902,6257680176,6221959961,6236689941,6236689941,2170250000
2017-06-23,6234350098,6269370117,6218779785,6265250000,6265250000,2704600000
2017-06-26,6292729980,6303450195,6233430176,6247149902,6247149902,2150630000
2017-06-27,6227899902,6234319824,6146620117,6146620117,6146620117,2181830000
2017-06-28,6173100098,6238290039,6144799805,6234410156,6234410156,2069400000
2017-06-29,6215490234,6216600098,6087810059,6144350098,6144350098,2402250000
2017-06-30,6166839844,6170629883,6129040039,6140419922,6140419922,1998330000
2017-07-03,6173290039,6177359863,6106120117,6110060059,6110060059,1099560000
2017-07-05,6122060059,6163620117,6100419922,6150859863,6150859863,1872130000
2017-07-06,6109600098,6127979980,6081959961,6089459961,6089459961,1990590000
2017-07-07,6111209961,6164939941,6111209961,6153080078,6153080078,1700630000
2017-07-10,6156029785,6191270020,6141830078,6176390137,6176390137,1675470000
2017-07-11,6171250000,6200580078,6149870117,6193299805,6193299805,1808110000
2017-07-12,6238899902,6265640137,6236819824,6261169922,6261169922,1820550000
2017-07-13,6269100098,6281450195,6251259766,6274439941,6274439941,1803810000
2017-07-14,6289080078,6321759766,6278700195,6312470215,6312470215,1608120000
2017-07-17,6320350098,6330970215,6307339844,6314430176,6314430176,1558030000
2017-07-18,6304819824,6344549805,6291069824,6344310059,6344310059,1762400000
2017-07-19,6363240234,6387729980,6362189941,6385040039,6385040039,1862910000
2017-07-20,6396459961,6398259766,6365680176,6390000000,6390000000,1818880000
2017-07-21,6383049805,6388779785,6365120117,6387750000,6387750000,1797100000
2017-07-24,6387819824,6417700195,6380609863,6410810059,6410810059,1735520000
2017-07-25,6407589844,6425450195,6396870117,6412169922,6412169922,1925230000
2017-07-26,6425930176,6432379883,6416299805,6422750000,6422750000,1988040000
2017-07-27,6459759766,6460839844,6318620117,6382189941,6382189941,2483560000
2017-07-28,6350270020,6379700195,6337220215,6374680176,6374680176,1860770000
2017-07-31,6394689941,6396589844,6338790039,6348120117,6348120117,1891710000
2017-08-01,6372160156,6375750000,6345750000,6362939941,6362939941,1812590000
